no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,required_car_parking_space,lead_time,arrival_year,arrival_month,arrival_date,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,type_of_meal_plan_Meal Plan 1,type_of_meal_plan_Meal Plan 2,type_of_meal_plan_Meal Plan 3,type_of_meal_plan_Not Selected,room_type_reserved_Room_Type 1,room_type_reserved_Room_Type 2,room_type_reserved_Room_Type 3,room_type_reserved_Room_Type 4,room_type_reserved_Room_Type 5,room_type_reserved_Room_Type 6,room_type_reserved_Room_Type 7,market_segment_type_Aviation,market_segment_type_Complementary,market_segment_type_Corporate,market_segment_type_Offline,market_segment_type_Online,booking_status
2,0,0,2,0,265,2018,6,24,0,0,0,115.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2,0,1,2,0,105,2017,10,12,0,0,0,110.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2,0,1,1,0,54,2018,6,18,0,0,0,94.679186469316,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1,0,0,2,0,36,2018,5,1,0,0,0,85.54531370292781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2,0,0,2,0,377,2018,10,14,0,0,0,115.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2,0,1,2,0,88,2017,7,15,0,0,0,81.07138108385365,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,4,0,94,2017,7,7,0,0,0,76.5,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2,0,1,0,0,41,2018,4,16,0,0,0,126.2846739206244,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2,0,2,3,0,115,2018,4,29,0,0,0,104.55,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2,0,0,1,0,1,2018,8,23,0,0,0,179.61741736100126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2,0,0,2,0,245,2018,6,17,0,0,0,75.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2,0,0,5,0,128,2018,10,10,0,0,0,132.3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
0,2,2,2,0,193,2018,7,8,0,0,0,85.88167476112218,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
2,0,1,2,0,233,2018,10,14,0,0,0,90.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,2,0,182,2018,9,30,0,0,0,117.9,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2,0,0,1,0,87,2017,7,9,0,0,0,98.88625823639926,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,4,0,131,2018,10,1,0,0,0,106.0112173364898,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2,0,2,4,0,221,2018,11,22,0,0,0,74.10551805796229,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1,0,0,2,0,156,2018,7,6,0,0,0,100.90718624650636,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2,0,1,2,0,106,2018,10,7,0,0,0,118.8,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1,0,0,2,0,178,2018,9,15,0,0,0,284.93348174472345,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2,0,0,1,0,35,2018,2,12,0,0,0,67.5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
2,0,2,2,0,155,2018,6,30,0,0,0,91.32901342379239,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1,0,1,2,0,5,2017,8,14,0,0,0,99.52395708724936,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2,0,0,2,0,19,2018,7,30,0,0,0,122.0215780194868,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1,0,0,3,0,166,2018,11,1,0,0,0,110.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1,0,2,4,0,69,2018,6,12,0,0,0,120.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2,0,1,2,0,79,2018,3,24,0,0,0,92.7759011485175,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2,0,0,2,0,346,2018,9,13,0,0,0,115.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2,0,1,1,0,135,2018,8,25,0,0,0,162.7002120584887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2,0,0,2,0,301,2018,11,18,0,0,0,52.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2,0,2,1,0,120,2018,6,2,0,0,0,106.89845038202198,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2,0,0,1,0,11,2018,11,5,0,0,0,140.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
3,0,0,2,0,110,2018,9,22,0,0,0,168.3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2,0,0,2,0,147,2017,11,29,0,0,0,73.87855473161704,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2,0,0,2,0,131,2018,6,23,0,0,0,102.74852218550616,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2,0,1,2,0,167,2018,8,11,0,0,0,128.5951337171116,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1,0,2,1,0,93,2018,10,15,0,0,0,115.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2,0,0,1,0,28,2018,4,22,0,0,0,127.70662431081917,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2,0,0,3,0,134,2018,6,5,0,0,0,107.245496432856,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2,0,2,0,0,146,2018,4,24,0,0,0,95.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1,0,2,1,0,1,2018,2,28,0,0,0,60.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2,0,0,0,0,24,2018,6,27,0,0,0,166.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1,0,2,1,0,1,2018,2,28,0,0,0,60.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
3,0,0,2,0,47,2018,6,20,0,0,0,135.53508360544393,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2,0,0,2,0,320,2018,8,18,0,0,0,115.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2,0,0,2,0,53,2018,5,6,0,0,0,116.1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
3,0,1,2,0,176,2018,7,22,0,0,0,128.8924144149958,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2,0,1,2,0,168,2018,4,22,0,0,0,85.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2,0,0,3,0,148,2018,6,2,0,0,0,123.31842372783123,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,2,3,0,56,2018,4,10,0,0,0,110.90549738065506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2,0,1,2,0,168,2018,4,22,0,0,0,85.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1,0,0,2,0,188,2018,6,15,0,0,0,130.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0,1,2,4,0,258,2018,11,12,0,0,0,68.44069039694072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2,0,1,2,0,122,2017,10,13,0,0,0,75.97812050784468,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2,0,0,1,0,22,2018,9,19,0,0,0,118.91203336027179,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,0,0,386,2018,10,23,0,0,0,115.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2,0,0,1,0,24,2018,10,3,0,0,0,129.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
2,0,0,1,0,100,2017,10,16,0,0,0,108.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2,0,0,1,0,257,2018,9,29,0,0,0,105.44041888341425,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2,0,0,2,0,211,2018,5,20,0,0,0,100.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2,0,1,2,0,159,2018,9,19,0,0,0,144.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2,0,0,2,0,377,2018,10,14,0,0,0,115.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2,0,2,2,0,169,2018,4,22,0,0,0,106.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2,0,2,2,0,169,2018,4,22,0,0,0,106.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2,0,1,0,0,2,2018,2,7,0,0,0,79.4968112104937,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
2,0,1,1,0,275,2018,6,4,0,0,0,62.8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,3,0,79,2017,3,27,0,0,0,73.0438035532033,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1,0,1,3,0,49,2018,3,12,0,0,0,98.86976024760052,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2,0,1,0,0,54,2018,6,10,0,0,0,103.52443221694165,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2,0,0,1,0,50,2018,6,19,0,0,0,125.87828835772132,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2,0,0,2,0,256,2018,6,15,0,0,0,115.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2,0,0,2,0,32,2018,3,25,0,0,0,149.42756549004312,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2,0,2,1,0,107,2018,4,28,0,0,0,80.81881949902068,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1,0,0,2,0,234,2017,8,15,0,0,0,81.19790949994356,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2,0,1,2,0,305,2018,11,4,0,0,0,89.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2,0,2,1,0,41,2018,9,18,0,0,0,149.4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1,0,2,0,0,95,2018,11,20,0,0,0,90.0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2,0,1,3,0,81,2017,9,2,0,0,0,72.48664399419137,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1,0,2,6,0,11,2017,10,18,0,0,0,76.73984015701897,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,3,0,133,2018,6,29,0,0,0,90.90872232830955,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1,0,1,0,0,2,2018,5,22,0,0,0,108.35558922677232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,3,0,113,2018,5,31,0,0,0,100.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2,0,1,3,0,287,2018,9,29,0,0,0,100.3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2,0,0,1,0,153,2018,9,26,0,0,0,80.23639221964488,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
2,0,0,2,0,257,2017,7,1,0,0,0,101.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1,0,1,1,0,60,2018,9,8,0,0,0,205.85027651636443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2,0,1,1,0,54,2018,6,3,0,0,0,117.86016838604115,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1,0,2,1,0,1,2018,2,28,0,0,0,60.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2,0,1,1,0,17,2017,7,22,0,0,0,45.64410927837346,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2,0,1,2,0,305,2018,11,4,0,0,0,89.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1,0,1,3,0,28,2018,2,20,0,0,0,73.38586034812654,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,4,0,296,2018,9,21,0,0,0,117.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2,0,1,3,0,75,2018,3,17,0,0,0,80.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1,0,0,2,0,8,2018,5,10,0,0,0,108.57,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2,0,0,2,0,177,2018,6,3,0,0,0,100.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2,0,1,3,0,322,2018,5,19,0,0,0,79.75507549546865,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,2,1,0,1,2018,2,28,0,0,0,60.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2,0,2,2,0,151,2018,9,29,0,0,0,122.55604698226276,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2,0,0,1,0,18,2018,7,8,0,0,0,166.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2,0,1,3,0,191,2017,8,25,0,0,0,101.89252582288682,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,1,0,87,2018,7,15,0,0,0,117.26716395306741,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2,0,0,4,0,296,2018,9,21,0,0,0,85.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2,0,0,1,0,221,2017,8,11,0,0,0,79.58892260062522,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2,0,1,1,0,65,2018,11,19,0,0,0,81.4425567576716,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
2,0,0,2,0,216,2018,7,17,0,0,0,88.00936887550962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,0,2,1,0,1,2018,2,28,0,0,0,60.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1,0,0,2,0,44,2018,2,11,0,0,0,70.46210227505746,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2,0,0,2,0,171,2018,4,30,0,0,0,98.71078317766218,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2,0,0,2,0,102,2017,10,16,0,0,0,101.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2,0,1,1,0,275,2018,6,4,0,0,0,62.8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2,0,1,2,0,119,2018,4,2,0,0,0,88.62375045080628,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2,0,0,2,0,17,2018,10,6,0,0,0,133.48476962089052,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
1,0,2,4,0,245,2018,7,6,0,0,0,110.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2,0,1,2,0,305,2018,11,4,0,0,0,89.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1,2,1,2,0,20,2018,9,18,0,0,0,231.58209069062576,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2,0,1,1,0,6,2018,4,16,0,0,0,153.73365137570048,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2,0,0,3,0,314,2018,10,12,0,0,0,75.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2,0,1,2,0,273,2018,5,13,0,0,0,95.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2,1,1,1,0,30,2018,11,21,0,0,0,85.30587841865183,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2,0,1,3,0,208,2018,8,29,0,0,0,124.40563148902653,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2,0,0,2,0,346,2018,9,13,0,0,0,115.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1,0,1,6,0,32,2017,9,4,0,0,0,67.10525268458879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3,0,0,4,0,73,2018,7,5,0,0,0,149.46505908219038,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2,0,0,4,0,270,2018,4,20,0,0,0,62.8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2,0,1,3,0,90,2018,10,20,0,0,0,129.18040406469387,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2,0,1,2,0,305,2018,11,4,0,0,0,89.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2,0,0,3,0,166,2018,8,2,0,0,0,119.46285488977418,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2,0,0,2,0,6,2018,3,11,0,0,0,125.95473678394076,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,0,0,2,0,197,2018,4,12,0,0,0,106.16645235413449,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,3,0,113,2018,5,31,0,0,0,100.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2,0,0,3,0,81,2018,4,4,0,0,0,99.11668761792552,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2,0,0,2,0,102,2017,10,16,0,0,0,101.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2,0,1,2,0,159,2018,5,13,0,0,0,114.64366970491913,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2,0,0,1,0,443,2018,4,29,0,0,0,65.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2,0,2,0,0,386,2018,10,23,0,0,0,115.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2,0,0,1,0,87,2017,8,11,0,0,0,99.96639068105075,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,3,0,34,2017,9,23,0,0,0,224.67,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2,0,2,0,0,75,2018,10,30,0,0,0,105.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2,0,0,2,0,66,2018,6,18,0,0,0,126.27553378582672,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3,0,2,1,0,79,2018,8,15,0,0,0,151.0142167711657,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2,0,0,2,0,256,2018,6,15,0,0,0,115.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2,0,1,6,0,199,2017,10,1,0,0,0,94.49059186024643,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2,0,1,4,0,25,2018,3,8,0,0,0,82.37144534477883,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
3,0,0,2,0,185,2018,8,7,0,0,0,137.7,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2,0,1,3,0,109,2018,12,26,0,0,0,114.03883515092393,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2,0,0,4,0,55,2018,3,15,0,0,0,72.0586480626917,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,5,0,158,2018,8,2,0,0,0,99.45,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2,0,1,2,0,159,2018,5,13,0,0,0,114.20633080650515,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1,0,0,2,0,50,2018,1,27,0,0,0,70.93406049229804,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2,0,0,2,0,60,2018,4,22,0,0,0,118.8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2,0,0,3,0,130,2018,9,29,0,0,0,139.5,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1,0,2,4,0,245,2018,7,6,0,0,0,110.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2,0,0,2,0,256,2018,6,15,0,0,0,115.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1,0,0,1,0,36,2018,11,9,0,0,0,103.85663913765194,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2,0,0,3,0,213,2018,6,7,0,0,0,130.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2,0,1,2,0,21,2018,2,12,0,0,0,80.2172305335402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2,0,2,3,0,244,2018,10,30,0,0,0,85.85,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2,0,1,3,0,210,2017,10,8,0,0,0,86.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2,0,1,2,0,233,2018,10,14,0,0,0,90.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2,0,1,1,0,62,2018,5,20,0,0,0,96.80391872148806,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,3,0,250,2018,9,26,0,0,0,95.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,1,0,53,2018,10,6,0,0,0,94.45525013899147,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2,0,1,1,0,148,2018,8,19,0,0,0,137.35753026981138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2,0,0,1,0,218,2018,8,29,0,0,0,153.48240749189864,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2,0,1,2,0,168,2018,4,22,0,0,0,85.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2,0,0,3,0,274,2018,8,9,0,0,0,107.0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2,0,0,3,0,213,2018,6,7,0,0,0,130.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2,0,0,1,0,144,2018,7,15,0,0,0,94.48631081718867,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
1,0,0,1,0,31,2018,5,25,0,0,0,98.1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
2,0,1,1,0,202,2018,8,15,0,0,0,117.35181226330039,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2,0,2,1,0,110,2017,7,25,0,0,0,94.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2,0,0,1,0,443,2018,4,29,0,0,0,65.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1,0,1,1,0,52,2018,1,27,0,0,0,73.23352265783791,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1,0,0,0,0,8,2018,9,24,0,0,0,90.04715792744524,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,2,0,114,2018,7,1,0,0,0,75.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2,0,1,1,0,267,2018,10,1,0,0,0,115.2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1,0,1,1,0,80,2018,3,6,0,0,0,78.9455259821693,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2,0,1,4,0,275,2018,10,5,0,0,0,90.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2,1,0,3,0,184,2018,9,24,0,0,0,162.98037424958144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2,0,2,1,0,103,2017,7,18,0,0,0,94.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2,2,0,3,0,43,2018,1,14,0,0,0,86.75,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
2,0,1,2,0,66,2017,10,9,0,0,0,75.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2,0,1,2,0,225,2018,9,2,0,0,0,112.23046783097803,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2,0,0,2,0,301,2018,11,18,0,0,0,52.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2,0,2,3,0,276,2018,5,13,0,0,0,61.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1,0,2,1,0,1,2018,2,28,0,0,0,60.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2,0,0,0,0,1,2018,3,24,0,0,0,89.24664096258334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2,0,1,2,0,193,2018,6,20,0,0,0,120.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1,0,0,3,0,113,2018,5,31,0,0,0,100.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2,0,0,2,0,317,2018,9,15,0,0,0,120.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2,0,0,2,0,149,2018,6,10,0,0,0,129.5489803515042,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2,0,0,2,0,346,2018,9,13,0,0,0,115.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2,0,0,2,0,57,2018,12,24,0,0,0,91.27926455902127,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2,0,1,2,0,51,2018,4,27,0,0,0,116.2859156179066,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2,0,0,3,0,77,2018,8,1,0,0,0,120.44399924471738,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
2,0,1,2,0,104,2018,10,7,0,0,0,118.88980215110075,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2,0,0,3,0,255,2018,9,18,0,0,0,125.19015420686178,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1,0,1,3,0,73,2018,3,15,0,0,0,68.99342449958148,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1,0,0,1,0,81,2017,7,23,0,0,0,90.45527005688821,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2,0,0,2,0,265,2018,6,24,0,0,0,115.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2,0,2,3,0,192,2017,9,25,0,0,0,19.15,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2,0,0,2,0,239,2018,10,28,0,0,0,96.3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
